# Rime user dictionary
#@/db_name	flypy_flypy
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	10994
#@/user_id	d6af5fc8-5554-4ac5-acd2-c29a134afb1d
aa[ek 	阿	c=1 d=1 t=6286
qt[uy ui[bd 	確實	c=11 d=1.90491 t=9049
qu[en 	娶	c=4 d=1.00008 t=6852
qu[ey 	取	c=5 d=1.00008 t=8741
qu[ey vi[rq 	取值	c=1 d=1 t=2442
qu[ey xx[ab 	取下	c=1 d=1 t=10091
qu[kx 	區	c=1 d=1 t=1849
qu[kx bp[kd 	區別	c=4 d=1 t=9709
qu[kx ff[bd 	區分	c=2 d=1.86502 t=8826
qu[mx ds[el 	驅動	c=2 d=1.97531 t=10980
qu[te yu[al wf[hx dk[br 	趨於穩定	c=1 d=1 t=2377
qu[ts 	去	c=6 d=1.00007 t=10488
qu[ts dn[fu 	去掉	c=1 d=1 t=1185
qu[ts nm[pl 	去年	c=1 d=1 t=8257
qx[xk hc[nz 	恰好	c=1 d=1 t=1144
qy[yy 	羣	c=15 d=1.00001 t=10627
qy[yy hv[oi 	羣暉	c=1 d=1 t=831
qy[yy vu[dw 	羣主	c=1 d=1 t=7646
re[fh bw[wt 	熱備	c=1 d=1 t=8208
rf[pn 	人	c=28 d=1.00001 t=10988
rf[pn gs[aa 	人工	c=3 d=1.01259 t=9026
rf[pn jx[bu 	人家	c=4 d=1 t=7477
rf[pn kz[la 	人口	c=1 d=1 t=2170
rf[re 	仁	c=2 d=1.99005 t=2531
rf[rr wu[wl 	任務	c=5 d=1.03304 t=7694
rf[yr 	認	c=1 d=1 t=10783
rf[yr ke[dk 	認可	c=1 d=1 t=5150
rf[yr vf[ub 	認真	c=1 d=1 t=6934
rf[yr vg[yv 	認證	c=1 d=1 t=1446
rf[yr ww[dd 	認爲	c=1 d=1 t=5167
rg[fn 	扔	c=1 d=1 t=986
rh[yu 	讓	c=22 d=1.01832 t=10675
rh[yu ta[bb 	讓它	c=1 d=1 t=10789
rh[yu wo[pd 	讓我	c=1 d=1 t=7384
ri[ka 	日	c=20 d=2.61391 t=10102
ri[ka ih[xj 	日常	c=1 d=1 t=8092
ri[ka qi[qo 	日期	c=1 d=1 t=248
ri[ka vi[ux 	日誌	c=31 d=1.7924 t=10479
ri[ka zi[va 	日子	c=1 d=1 t=4016
rj[ph 	然	c=1 d=1 t=1035
rj[ph hz[pk 	然後	c=8 d=1 t=10163
rr[ir 	軟	c=1 d=1 t=3387
rr[ir jm[rn 	軟件	c=2 d=1 t=4036
rs[ai ru[pn 	融入	c=1 d=1 t=26
rs[bj yu[rh 	冗餘	c=1 d=1 t=9073
rs[bk 	容	c=3 d=2.56937 t=6802
rs[bk ll[dl 	容量	c=6 d=1.10794 t=5554
rs[bk qi[kk 	容器	c=14 d=6.5544 t=9759
rs[bk yi[ow 	容易	c=1 d=1 t=7587
rs[hk dr[mj 	熔斷	c=1 d=1 t=5291
ru[nk 	如	c=3 d=1 t=9920
ru[nk go[ln 	如果	c=45 d=1.91061 t=10856
ru[nk he[rk 	如何	c=3 d=1.56879 t=9796
ru[nk ui[bd 	如實	c=1 d=1 t=8004
ru[nk xx[ab 	如下	c=1 d=1 t=10004
ru[pn 	入	c=2 d=1.00819 t=9918
ru[pn mf[dv 	入門	c=0 d=0.1 t=8728
rv[we 	瑞	c=4 d=1 t=10693
rv[we hu[uo 	瑞胡	c=3 d=1.86936 t=10697
sa[fw hl[yv 	撒謊	c=1 d=1 t=7930
sc[fe 	掃	c=1 d=1 t=10418
sc[mi 	騷	c=1 d=1 t=1452
sd[br kf[vo 	賽肯	c=1 d=1 t=11
si[db 	死	c=3 d=1 t=10402
si[hs ln[ee 	私聊	c=1 d=1 t=3594
si[ke 	四	c=1 d=1 t=10055
si[ke tn[wm tv[oz 	四條腿	c=1 d=1 t=1079
si[tx 	思	c=1 d=1 t=8291
si[tx lu[zk 	思路	c=1 d=1 t=9740
si[vk ji[mj 	司機	c=1 d=1 t=814
sj[ae 	三	c=1 d=1 t=653
sj[ae ci[dr 	三次	c=3 d=2.89335 t=691
sj[ae ge[rl 	三個	c=1 d=1 t=4686
sj[ae mf[dv xx[ej 	三門峽	c=1 d=1 t=8417
so[jr 	鎖	c=1 d=1 t=4669
so[pj vi[aw 	所致	c=1 d=1 t=8183
so[pj ww[yo 	所謂	c=2 d=1.33622 t=4304
so[pj yi[vr 	所以	c=30 d=1.00461 t=10815
so[pj yi[vr ni[rx mf[rm 	所以你們	c=1 d=1 t=5149
so[pj yz[uo 	所有	c=11 d=1.05615 t=9882
so[pj zd[ut 	所在	c=2 d=1 t=6420
so[sb 	縮	c=4 d=3.28718 t=6801
so[sb jm[dk 	縮減	c=1 d=1 t=4827
so[sb rs[bk 	縮容	c=4 d=2.45525 t=8048
so[sb xn[ld 	縮小	c=1 d=1 t=2457
so[ux xk[xu 	索性	c=2 d=1 t=8700
sr[vc 	算	c=5 d=1 t=4325
sr[vc uu[mw 	算數	c=1 d=1 t=6878
ss[zt 	送	c=2 d=1 t=10094
ss[zt li[pv 	送禮	c=1 d=1 t=8473
su[bb vu[dw 	宿主	c=0 d=0.130119 t=9558
su[bb vu[dw ji[mj 	宿主機	c=6 d=2.29344 t=9891
su[bb vu[dw ji[pn 	宿主及	c=1 d=1 t=9319
su[yi 	訴	c=1 d=1 t=5374
su[zu 	速	c=2 d=1 t=5485
su[zu du[gy 	速度	c=1 d=1 t=6572
sv[ez bm[rg 	隨便	c=2 d=1 t=7919
sv[ez uf[pp 	隨身	c=1 d=1 t=5752
sv[ez yi[lx 	隨意	c=1 d=1 t=3905
sv[ki 	雖	c=1 d=1 t=9420
sv[ki rj[ph 	雖然	c=2 d=1 t=4609
sv[zu 	遂	c=1 d=1 t=9421
sz[fy 	搜	c=1 d=1 t=914
sz[fy gz[qk 	搜狗	c=5 d=1.02087 t=3785
ta[bb 	它	c=6 d=1.97045 t=8824
ta[ny 	她	c=6 d=1 t=7690
ta[ry 	他	c=38 d=1.68293 t=10811
ta[ry mf[rm 	他們	c=31 d=1.44938 t=10867
tc[yc ly[yb 	討論	c=0 d=0.1 t=8853
tc[yc ly[yb go[zc 	討論過	c=1 d=1 t=8854
td[dd 	太	c=14 d=1.04061 t=10820
td[dd da[un 	太大	c=3 d=1 t=8986
td[dd dr[ua 	太短	c=1 d=1 t=7717
td[dd gc[wk 	太高	c=2 d=1 t=9001
td[dd gv[vr 	太貴	c=1 d=1 t=6949
td[dd hf[qg 	太狠	c=1 d=1 t=594
td[dd jq[pn 	太久	c=1 d=1 t=3218
td[dd nj[yf 	太難	c=1 d=1 t=4109
td[sk 	臺	c=24 d=1.98025 t=10416
td[sk ui[yg ji[mj 	臺式機	c=1 d=1 t=7336
td[tx 	態	c=1 d=1 t=907
td[tx du[gy 	態度	c=2 d=1 t=7968
te[nc bp[kd 	特別	c=6 d=1.01073 t=8251
te[nc uu[dv 	特殊	c=2 d=1.00006 t=10197
tg[om 	騰	c=1 d=1 t=1038
tg[om xy[yu 	騰訊	c=1 d=1 t=3007
th[mk nn[uu bk[bb 	糖尿病	c=1 d=1 t=7226
th[tk 	趟	c=2 d=1.0006 t=8377
ti[fo hr[fd 	替換	c=3 d=2.87897 t=1512
ti[fr 	提	c=6 d=3.17429 t=10590
ti[fr an[bm 	提案	c=1 d=1 t=10558
ti[fr dc[ad 	提到	c=1 d=1 t=4765
ti[fr gs[rb 	提供	c=5 d=1.09164 t=9501
ti[fr iu[vk 	提出	c=1 d=1 t=9042
ti[fr jn[wx 	提交	c=7 d=1.83137 t=4418
ti[fr qm[bd 	提前	c=1 d=1 t=10505
ti[fr ug[pc 	提升	c=4 d=1.6157 t=9067
ti[fr ui[ex 	提示	c=6 d=1.06809 t=5139
ti[fr xk[yu 	提醒	c=1 d=1 t=2046
ti[od iu[eh 	剔除	c=1 d=1 t=9259
ti[or 	題	c=1 d=1 t=6879
ti[rb yj[ma 	體驗	c=2 d=1.92312 t=1323
tj[df 	灘	c=1 d=1 t=10305
tj[fm 	探	c=4 d=2.04249 t=9310
tj[fm ho[dk 	探活	c=17 d=3.80419 t=10046
tj[fm qb[lm 	探親	c=1 d=1 t=5743
tj[gl 	彈	c=1 d=1 t=10189
tj[gl iu[vk ld[an 	彈出來	c=2 d=1 t=10187
tj[gl xk[xu 	彈性	c=4 d=1.07915 t=8627
tj[gl xk[xu ko[fg rs[bk 	彈性擴容	c=1 d=1 t=7827
tk[fz 	挺	c=7 d=1 t=10269
tk[fz do[xx 	挺多	c=3 d=1.05843 t=10927
tk[fz ih[pn 	挺長	c=1 d=1 t=7704
tk[kj 	聽	c=1 d=1 t=10810
tk[kj uo[ye 	聽說	c=1 d=1 t=8414
tk[nd 	婷	c=1 d=1 t=7283
tk[rd dn[fu 	停掉	c=1 d=1 t=6611
tk[vz ih[pn 	艇長	c=1 d=1 t=7703
tm[ad 	天	c=11 d=1.13531 t=7089
tm[ad lg[ds 	天冷	c=1 d=1 t=509
tm[ad tm[ad 	天天	c=4 d=1 t=8750
tm[tb 	填	c=3 d=1.00306 t=4945
tm[tb hc[nz 	填好	c=1 d=1 t=7166
tn[fd ti[od 	挑剔	c=1 d=1 t=10575
tn[wm 	條	c=1 d=1 t=5306
tn[wm jm[rn 	條件	c=1 d=1 t=9929
tn[yk 	調	c=1 d=1 t=5718
tn[yk vg[uv 	調整	c=9 d=4.70914 t=9738
tn[zd 	跳	c=1 d=1 t=8699
tn[zd vr[iv 	跳轉	c=1 d=1 t=550
to[fu vj[un 	拓展	c=1 d=1 t=9746
to[fy 	拖	c=2 d=1.01674 t=3948
to[rb 	佗	c=4 d=1 t=6061
tp[jk zi[va 	帖子	c=1 d=1 t=10775
tr[kc ti[rb 	團體	c=2 d=1.54607 t=7284
ts[kk 	同	c=5 d=1.00002 t=6702
ts[kk bu[vp 	同步	c=16 d=0.130695 t=10949
ts[kk bu[vp yi[aa ug[up 	同步一聲	c=1 d=1 t=10950
ts[kk ui[al 	同事	c=3 d=1.00003 t=9077
ts[kk ui[oc 	同時	c=1 d=1 t=9078
ts[kk vi[ux mf[rm 	同志們	c=1 d=1 t=1353
ts[kk xt[xz 	同學	c=2 d=1.00003 t=5758
ts[kk yh[my 	同樣	c=1 d=1 t=5043
ts[kk yi[aa 	同一	c=1 d=1 t=3631
ts[kk yi[aa ge[rl 	同一個	c=2 d=1.00664 t=4554
ts[se ji[yu 	統計	c=1 d=1 t=896
ts[se yi[aa 	統一	c=4 d=1.00021 t=5351
ts[zy 	通	c=3 d=1 t=7917
ts[zy go[zc 	通過	c=10 d=1.00068 t=8988
ts[zy hx[yk 	通話	c=1 d=1 t=5806
ts[zy vi[uk 	通知	c=4 d=2.88963 t=7530
tu[bq fa[vd 	突發	c=2 d=1.93707 t=5501
tu[kd 	圖	c=3 d=2.95556 t=3209
tu[kd pm[pv 	圖片	c=2 d=1.00114 t=4600
tv[ff 	推	c=3 d=1.55322 t=6248
tv[ff ds[el 	推動	c=1 d=1 t=8233
tv[ff ss[zt 	推送	c=7 d=1 t=9835
tv[oz 	腿	c=1 d=1 t=3950
tv[pz 	褪	c=1 d=1 t=5956
tv[zg kr[ur 	退款	c=2 d=1.04665 t=8883
tv[zg qy[yy 	退羣	c=2 d=1.99501 t=310
ty[tk tu[kt ll[dl 	吞吐量	c=1 d=1 t=8182
tz[dd 	頭	c=5 d=1 t=10908
tz[dd tg[bd 	頭疼	c=2 d=1 t=7029
tz[dd xl[rn 	頭像	c=1 d=1 t=2741
tz[dd yy[oi 	頭暈	c=1 d=1 t=8373
tz[fy di[zp 	投遞	c=1 d=1 t=1694
tz[fy fh[fw 	投放	c=1 d=1 t=5322
tz[fy su[yi 	投訴	c=1 d=1 t=3149
tz[zn 	透	c=2 d=1.00541 t=7091
tz[zn jk[je 	透鏡	c=4 d=3.62176 t=7111
ua[kk 	啥	c=11 d=1.14937 t=10643
ua[kk ui[al 	啥事	c=1 d=1 t=2122
ua[kk ys[kl 	啥用	c=1 d=1 t=2105
ua[rw 	傻	c=1 d=1 t=10180
ua[rw bi[zt 	傻逼	c=1 d=1 t=10821
ua[rw zi[va 	傻子	c=1 d=1 t=4041
ua[xm uz[pl jm[jo 	殺手鐧	c=1 d=1 t=10353
uc[ho gc[wk 	稍高	c=1 d=1 t=8079
uc[ho hz[pk 	稍後	c=2 d=1.00007 t=3524
uc[xp 	少	c=9 d=1.23959 t=7666
uc[xp vi[dn yz[vn uc[xp 	少之又少	c=1 d=1 t=3939
ud[ox cs[rr 	曬從	c=1 d=1 t=4225
ud[vj xr[ze 	篩選	c=3 d=1 t=10242
ue[dp ji[pn 	涉及	c=3 d=1 t=9741
ue[rk de[ic 	捨得	c=1 d=1 t=985
ue[yy bw[wt 	設備	c=3 d=1 t=10869
ue[yy dk[br 	設定	c=1 d=1 t=9933
ue[yy ji[yu 	設計	c=2 d=1.08629 t=10232
ue[yy vi[sq 	設置	c=5 d=1.3027 t=10212
uf[bu 	審	c=3 d=2.75628 t=680
uf[bu he[mr 	審覈	c=8 d=1 t=8153
uf[dp tz[zn 	滲透	c=1 d=1 t=7037
uf[ll qk[yo 	申請	c=18 d=1.67396 t=10585
uf[qv vi[at 	甚至	c=2 d=1 t=3354
uf[ru 	伸	c=2 d=1.25411 t=7312
uf[ru me[ps 	什麼	c=64 d=1.40147 t=10894
uf[ru me[ps yh[my 	什麼樣	c=1 d=1 t=7742
ug[pc 	昇	c=1 d=1 t=191
ug[pc ji[sj 	升級	c=7 d=2.42322 t=10823
ug[pf 	生	c=1 d=1 t=2466
ug[pf cy[uz 	生存	c=0 d=0.1 t=7818
ug[pf ig[wv 	生成	c=5 d=1 t=10156
ug[pf ij[lp 	生產	c=1 d=1 t=10619
ug[pf xn[ww 	生效	c=3 d=1.05901 t=9367
ug[qd xx[ab 	剩下	c=2 d=1.19398 t=3912
ug[uo 	省	c=2 d=1 t=8963
ug[uo ii[kq jm[ra ys[kl 	省喫儉用	c=1 d=1 t=4315
uh[la 	上	c=85 d=3.61457 t=10955
uh[la bj[ww 	上班	c=2 d=1 t=10325
uh[la ci[dr 	上次	c=6 d=1.08168 t=10598
uh[la ir[rv 	上傳	c=1 d=1 t=9814
uh[la mm[aa 	上面	c=15 d=1.00017 t=10727
uh[la pk[uk 	上屏	c=1 d=1 t=3169
uh[la uu[zu 	上述	c=5 d=1.10081 t=10037
uh[la vz[kk 	上週	c=1 d=1 t=1052
uh[la wh[kx 	上網	c=1 d=1 t=3925
uh[la wj[be 	上完	c=1 d=1 t=10469
uh[la wu[pg 	上午	c=7 d=1.00715 t=8852
uh[la xk[ii 	上行	c=1 d=1 t=2370
uh[la xm[sj 	上線	c=46 d=1.31339 t=10468
uh[wk 	商	c=1 d=1 t=6588
uh[wk pb[kk 	商品	c=1 d=1 t=7373
uh[wk ye[la 	商業	c=1 d=1 t=10494
uh[xk gh[kd 	尚剛	c=1 d=1 t=7117
uh[xk zd[ut 	尚在	c=1 d=1 t=7229
ui[al 	事	c=10 d=1.1549 t=7234
ui[al jm[rn 	事件	c=1 d=1 t=5762
ui[al qk[xo 	事情	c=7 d=1.00717 t=7525
ui[bd hv[ax 	實惠	c=1 d=1 t=7127
ui[bd hx[yk 	實話	c=1 d=1 t=3781
ui[bd ji[ex 	實際	c=5 d=1.16281 t=4343
ui[bd ji[ex uh[la 	實際上	c=1 d=1 t=3602
ui[bd ui[oc 	實時	c=2 d=1.00001 t=9013
ui[bd xi[vd ug[pf 	實習生	c=1 d=1 t=1092
ui[bd xm[we 	實現	c=6 d=1.00001 t=9588
ui[fl tz[dd 	勢頭	c=1 d=1 t=613
ui[lj fu[rc 	師傅	c=1 d=1 t=10601
ui[nk mo[an 	始末	c=1 d=1 t=4321
ui[oc 	時	c=25 d=4.24267 t=9958
ui[oc hz[ru 	時候	c=31 d=1.09669 t=10852
ui[oc jm[mo 	時間	c=41 d=1.11221 t=10848
ui[or 	是	c=2 d=1 t=9568
ui[or fz[bk 	是否	c=18 d=1.71371 t=9949
ui[or ge[rl 	是個	c=1 d=1 t=9031
ui[pe pb[vr 	視頻	c=3 d=1 t=10337
ui[pf bd[kw 	失敗	c=17 d=2.48766 t=10018
ui[pf xn[ww 	失效	c=3 d=2.18615 t=9766
ui[pl fh[fw 	釋放	c=4 d=1.03248 t=7770
ui[rl th[xt 	食堂	c=2 d=1.90032 t=1215
ui[rl ys[kl 	使用	c=12 d=1.94736 t=9585
ui[wj ih[tp 	市場	c=2 d=1.19691 t=2120
ui[yb bp[kd 	識別	c=1 d=1 t=976
ui[yg 	式	c=1 d=1 t=6906
ui[yg le[vl xx[ab 	試了下	c=1 d=1 t=2535
ui[yg ys[kl 	試用	c=1 d=1 t=10177
ui[zk dh[xe 	適當	c=2 d=1.14957 t=4826
uj[cd 	刪	c=7 d=1.00068 t=10787
uj[cd dn[fu 	刪掉	c=1 d=1 t=4922
uj[cd iu[eh 	刪除	c=11 d=1.9802 t=10734
uj[lk vd[bm 	山寨	c=1 d=1 t=8305
ul[dx 	爽	c=2 d=1 t=7906
ul[yy lm[jz 	雙鏈	c=3 d=1.50153 t=10548
ul[yy pb[fk 	雙拼	c=2 d=1.01584 t=3031
uo[ye 	說	c=87 d=3.86502 t=10812
uo[ye bu[ad wj[be 	說不完	c=1 d=1 t=2489
uo[ye mk[oo 	說明	c=10 d=3.06537 t=10069
uo[ye ui[bd hx[yk 	說實話	c=1 d=1 t=4318
uu[id 	輸	c=1 d=1 t=10700
uu[id ru[pn 	輸入	c=5 d=1.00476 t=3046
uu[id ru[pn fa[ds 	輸入法	c=5 d=1.02266 t=3759
uu[id ru[pn kl[mw 	輸入框	c=1 d=1 t=3163
uu[id ru[pn tn[wm 	輸入條	c=1 d=1 t=2300
uu[jv bn[mx 	鼠標	c=1 d=1 t=4961
uu[jv xu[pr gr[vk 	鼠鬚管	c=1 d=1 t=8795
uu[mc ye[ku 	樹葉	c=1 d=1 t=480
uu[mv li[wl 	梳理	c=1 d=1 t=4331
uu[mw 	數	c=1 d=1 t=5045
uu[mw ju[fk 	數據	c=34 d=1.28367 t=10495
uu[mw ju[fk ku[gi 	數據庫	c=2 d=1.21331 t=6554
uu[mw ju[fk xm[sj 	數據線	c=1 d=1 t=8271
uu[mw mu[ka 	數目	c=1 d=1 t=3931
uu[mw vi[rq 	數值	c=1 d=1 t=1675
uu[mw zi[bz 	數字	c=1 d=1 t=1848
uu[rl fu[oy 	舒服	c=1 d=1 t=10882
uu[vd 	書	c=1 d=1 t=7289
uu[vd ju[uk 	書局	c=1 d=1 t=6553
uv[ln 	水	c=3 d=1 t=10306
uv[ln ku[gi 	水庫	c=1 d=1 t=8432
uv[ln pk[au 	水平	c=2 d=0.100013 t=10347
uv[ln pk[au yi[vv jk[sg 	水平已經	c=1 d=1 t=10348
uv[ln xl[vo 	水箱	c=1 d=1 t=10297
uv[yf 	誰	c=5 d=1.09256 t=10958
ux[ud 	刷	c=8 d=2.63704 t=10968
ux[ud wj[be 	刷完	c=1 d=1 t=10604
ux[ud xb[lj 	刷新	c=2 d=1.83946 t=1518
ux[ud zi[va 	刷子	c=1 d=1 t=1800
uy[ir 	順	c=1 d=1 t=5269
uy[ir uz[pl 	順手	c=1 d=1 t=2200
uz[bz ci[dr 	首次	c=1 d=1 t=4601
uz[fc mk[re 	壽命	c=1 d=1 t=1218
uz[pl 	手	c=1 d=1 t=7063
uz[pl bn[fy 	手錶	c=1 d=1 t=3635
uz[pl ds[el 	手動	c=4 d=1 t=9832
uz[pl ji[mj 	手機	c=8 d=1.88808 t=10874
uz[pl li[la 	手裏	c=2 d=1 t=8308
uz[pl vo[ji 	手鐲	c=1 d=1 t=8746
uz[py 	受	c=5 d=1.70677 t=9288
uz[py vs[rr 	受衆	c=1 d=1 t=4032
uz[rk hz[pk 	售後	c=2 d=1.00007 t=8888
uz[vw 	收	c=3 d=1.3832 t=8403
uz[vw bu[ad dc[ad 	收不到	c=1 d=1 t=4568
uz[vw dc[ad 	收到	c=5 d=1.6389 t=5961
uz[vw ji[rm 	收集	c=5 d=1.00002 t=7542
uz[vw jm[rn 	收件	c=1 d=1 t=4564
uz[vw jm[rn rf[pn 	收件人	c=2 d=1.00024 t=4214
uz[vw yi[bm 	收益	c=1 d=1 t=373
va[mj 	閘	c=2 d=1.91851 t=8456
vc[[ bn[mx 	招標	c=1 d=1 t=9379
vc[dk 	召	c=2 d=1.05054 t=6238
vc[fg 	找	c=12 d=1.00005 t=10672
vc[fg bu[ad dc[ad 	找不到	c=4 d=1.9363 t=9380
vc[fg dc[ad 	找到	c=4 d=1.00003 t=6471
vc[oh pm[pv 	照片	c=2 d=1 t=10125
vc[yo ji[dx 	着急	c=3 d=1.47388 t=6366
vd[fk yc[xn 	摘要	c=1 d=1 t=3198
ve[gn te[nc 	鷓特	c=1 d=1 t=3899
ve[yo 	着	c=2 d=1.19109 t=683
ve[zw 	這	c=17 d=1.00021 t=10570
ve[zw bm[zl 	這邊	c=5 d=1.2466 t=10556
ve[zw ci[dr 	這次	c=5 d=1.49297 t=9337
ve[zw do[xx nm[pl 	這多年	c=1 d=1 t=185
ve[zw dr[py 	這段	c=2 d=1.01691 t=6761
ve[zw dr[py ui[oc jm[mo 	這段時間	c=1 d=1 t=2113
ve[zw ge[rl 	這個	c=148 d=2.63628 t=10971
ve[zw ge[rl qy[yy 	這個羣	c=1 d=1 t=8749
ve[zw ge[rl ui[al 	這個事	c=2 d=1 t=10644
ve[zw ju[bk hx[yk 	這句話	c=2 d=1 t=10567
ve[zw li[la 	這裏	c=2 d=1.00008 t=4467
ve[zw me[ps 	這麼	c=17 d=1.1412 t=10765
ve[zw me[ps do[xx nm[pl 	這麼多年	c=1 d=1 t=183
ve[zw me[ps gv[vr 	這麼貴	c=2 d=1.6005 t=7060
ve[zw me[ps ys[kl 	這麼用	c=1 d=1 t=7370
ve[zw qi[qo 	這期	c=1 d=1 t=3154
ve[zw tc[ds 	這套	c=4 d=1.02391 t=2947
ve[zw td[sk 	這臺	c=1 d=1 t=2347
ve[zw ui[al 	這事	c=1 d=1 t=8458
ve[zw ui[oc hz[ru 	這時候	c=1 d=1 t=2220
ve[zw ui[or 	這是	c=1 d=1 t=10096
ve[zw vh[gi 	這張	c=1 d=1 t=10991
ve[zw vs[hv 	這種	c=27 d=1.75655 t=10360
ve[zw xp[ve 	這些	c=7 d=1 t=8949
ve[zw xp[ve nm[pl 	這些年	c=1 d=1 t=4114
ve[zw yh[my 	這樣	c=19 d=1 t=10761
vf[ju dv[yc 	針對	c=1 d=1 t=650
vf[ub 	真	c=5 d=1 t=10716
vf[ub hc[nz 	真好	c=1 d=1 t=4968
vf[ub li[iw hd[bk 	真厲害	c=1 d=1 t=10664
vf[ub ui[bd 	真實	c=1 d=1 t=4380
vf[ub ui[or 	真是	c=1 d=1 t=1807
vg[av 	正	c=4 d=1.00005 t=7829
vg[av gv[fe jy[bi 	正規軍	c=1 d=1 t=2154
vg[av hc[nz 	正好	c=1 d=1 t=5934
vg[av ih[xj 	正常	c=17 d=1.28277 t=9964
vg[av qt[uy 	正確	c=1 d=1 t=2671
vg[av zd[ut 	正在	c=4 d=1.42034 t=8761
vg[dl xl[mo 	爭相	c=1 d=1 t=5844
vg[uv 	整	c=1 d=1 t=3821
vg[uv ge[rl 	整個	c=2 d=1 t=6332
vg[uv ti[rb 	整體	c=4 d=1 t=10519
vg[yv ju[fk 	證據	c=1 d=1 t=8467
vh[di 	漲	c=3 d=1 t=8383
vh[eu ai[uc wu[nw 	障礙物	c=1 d=1 t=7075
vh[gi 	張	c=4 d=1 t=10497
vh[gi lw[uu 	張磊	c=3 d=1.36059 t=6453
vh[gi tk[nd 	張婷	c=1 d=1 t=7282
vh[ji hc[kv 	帳號	c=8 d=2.67759 t=4431
vh[ki 	賬	c=1 d=1 t=8886
vh[xu wo[ft 	掌握	c=1 d=1 t=8718
vi[at 	至	c=2 d=1 t=9815
vi[at uc[xp 	至少	c=2 d=1 t=10240
vi[at yu[al 	至於	c=1 d=1 t=4070
vi[dn hz[pk 	之後	c=26 d=2.57623 t=10788
vi[dn jm[mo 	之間	c=1 d=1 t=825
vi[dn lw[md 	之類	c=1 d=1 t=10659
vi[dn qm[bd 	之前	c=42 d=2.17251 t=10784
vi[dn so[pj yi[vr 	之所以	c=1 d=1 t=2
vi[dn wd[xb 	之外	c=1 d=1 t=2451
vi[fo bn[mx 	指標	c=4 d=1.13466 t=8111
vi[fo dk[br 	指定	c=1 d=1 t=9091
vi[fw xk[ii 	執行	c=15 d=1.83908 t=10214
vi[hu xu[gl 	秩序	c=1 d=1 t=5897
vi[kb 	只	c=12 d=1.81069 t=9640
vi[kb ng[sb 	只能	c=10 d=1.00125 t=8935
vi[kb ui[or 	只是	c=6 d=1.00002 t=6557
vi[kb yc[xn 	只要	c=2 d=1.00067 t=10822
vi[kb yz[uo 	只有	c=16 d=1.08367 t=10793
vi[kb zo[rv ww[dd 	只作爲	c=1 d=1 t=8979
vi[pr ll[dl 	質量	c=2 d=1.94649 t=6994
vi[rq 	值	c=2 d=1.43823 t=1884
vi[rq bj[ww 	值班	c=15 d=4.12839 t=8156
vi[rq bj[ww bn[fy 	值班表	c=1 d=1 t=244
vi[rq de[ic 	值得	c=2 d=1 t=10528
vi[sb 	織	c=1 d=1 t=7341
vi[sq hr[fd 	置換	c=1 d=1 t=10451
vi[uk dc[zz 	知道	c=36 d=1.36201 t=10690
vi[uq bd[po 	直白	c=1 d=1 t=4200
vi[uq dc[ad 	直到	c=7 d=1.09873 t=9324
vi[uq jp[fn 	直接	c=37 d=2.3483 t=10940
vi[uq uu[uy 	直屬	c=1 d=1 t=7975
vi[uy ii[fc 	支持	c=6 d=0.100703 t=10531
vi[uy jx[lm 	支架	c=4 d=1.32214 t=10578
vj[lk mj[dl 	佔滿	c=1 d=1 t=2548
vj[lk ve[yo 	站着	c=1 d=1 t=4645
vj[lk ys[kl 	佔用	c=3 d=1.9608 t=8992
vj[lk ys[kl lv[wu 	佔用率	c=5 d=4.37254 t=5124
vj[lk yz[uo lv[wu 	佔有率	c=1 d=1 t=1796
vj[mk tp[kk 	粘貼	c=2 d=1.00114 t=4599
vj[pk 	襜	c=1 d=1 t=3416
vj[un ui[ex 	展示	c=6 d=1.06487 t=5384
vl[dq td[tx 	狀態	c=12 d=3.6144 t=9963
vl[dy 	裝	c=3 d=1 t=8723
vl[fl 	撞	c=1 d=1 t=5257
vo[wn mo[gu 	琢磨	c=1 d=1 t=4370
vr[ad mf[dv 	專門	c=2 d=1.08937 t=1965
vr[ad uu[uy 	專屬	c=1 d=1 t=10551
vr[ad xl[gr 	專項	c=1 d=1 t=10444
vr[ad ys[kl 	專用	c=1 d=1 t=10287
vr[iv 	轉	c=3 d=1.62189 t=7409
vr[iv fa[vd 	轉發	c=2 d=1 t=6159
vr[iv jp[fn tz[dd 	轉接頭	c=2 d=1.94176 t=7366
vr[iv qr[kv 	轉圈	c=1 d=1 t=4963
vr[iv uf[pp 	轉身	c=0 d=0.1 t=4310
vr[iv uf[pp zz[tr 	轉身走	c=1 d=1 t=4311
vr[iv wj[wg 	轉彎	c=2 d=1.97045 t=7031
vr[iv xl[pk 	轉向	c=1 d=1 t=6920
vr[kn 	賺	c=1 d=1 t=2468
vr[kn dc[ad 	賺到	c=1 d=1 t=323
vr[kn qm[jj 	賺錢	c=3 d=1.74903 t=4299
vs[hv 	種	c=1 d=1 t=10686
vs[jv 	鍾	c=1 d=1 t=6785
vs[ll 	中	c=24 d=1.01361 t=10685
vs[ll dr[mj 	中斷	c=1 d=1 t=3183
vs[ll go[ky rf[pn 	中國人	c=1 d=1 t=3773
vs[ll jm[mo 	中間	c=2 d=1 t=7793
vs[ll kf[vo 	中肯	c=1 d=1 t=10568
